classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
336918200,AshwiniSingh,2142076,6ba89aec529b4f3d05be,17287,Duck/Goose/Crane,39.71,2021-05-28 09:00:09 UTC,,,"{""source"":""api"",""session"":""6ac31f851ce84f02dc65af081182ba99a316fc59b0debbed329d2e5b6c5f47d0"",""viewport"":{""width"":1440,""height"":789},""started_at"":""2021-05-28T08:59:18.723Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T09:00:08.821Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:57:41.080Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":594.40234375,""y"":293.109375,""tool"":1,""frame"":0,""width"":36.26171875,""height"":69.20703125,""details"":[],""tool_label"":""Goose""},{""x"":535.01953125,""y"":32.28125,""tool"":1,""frame"":0,""width"":42.1171875,""height"":68.59765625,""details"":[],""tool_label"":""Goose""},{""x"":631.5546875,""y"":298.3671875,""tool"":0,""frame"":0,""width"":45.26171875,""height"":59.05078125,""details"":[],""tool_label"":""Duck""},{""x"":502.76953125,""y"":380.6484375,""tool"":0,""frame"":0,""width"":28.75,""height"":56.0546875,""details"":[],""tool_label"":""Duck""},{""x"":570.9140625,""y"":375.12890625,""tool"":0,""frame"":0,""width"":43.8671875,""height"":62.51953125,""details"":[],""tool_label"":""Duck""},{""x"":445.27734375,""y"":299.10546875,""tool"":0,""frame"":0,""width"":80.7578125,""height"":51.38671875,""details"":[],""tool_label"":""Duck""},{""x"":231.3671875,""y"":311.90234375,""tool"":0,""frame"":0,""width"":76.66015625,""height"":33.7578125,""details"":[],""tool_label"":""Duck""},{""x"":284.69140625,""y"":460.0234375,""tool"":0,""frame"":0,""width"":46.1171875,""height"":50.71484375,""details"":[],""tool_label"":""Duck""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60186111"":{""retired"":{""id"":83312353,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T02:39:36.568Z"",""updated_at"":""2021-11-11T11:32:10.680Z"",""retired_at"":""2021-11-11T11:32:10.674Z"",""subject_id"":60186111,""retirement_reason"":""classification_count""},""Filename"":""BDA_12c_20181113_2_00858_05_03.png""}}",60186111
336918208,alok_agra,2141263,cd197c309adff11175b5,17287,Duck/Goose/Crane,39.71,2021-05-28 09:00:12 UTC,,,"{""source"":""api"",""session"":""5775763125ad40f9089716d217329ae9e666470301c7555e868a5506b0403843"",""viewport"":{""width"":1536,""height"":824},""started_at"":""2021-05-28T08:57:30.293Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T09:00:09.635Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:51:29.612Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":543.2855224609375,""y"":406.496337890625,""tool"":0,""frame"":0,""width"":26.6993408203125,""height"":18.28472900390625,""details"":[],""tool_label"":""Duck""},{""x"":595.3156127929688,""y"":415.4013671875,""tool"":0,""frame"":0,""width"":23.35809326171875,""height"":24.8538818359375,""details"":[],""tool_label"":""Duck""},{""x"":600.3143920898438,""y"":450.437255859375,""tool"":0,""frame"":0,""width"":22.60394287109375,""height"":20.26214599609375,""details"":[],""tool_label"":""Duck""},{""x"":492.12451171875,""y"":459.9642333984375,""tool"":0,""frame"":0,""width"":15.46624755859375,""height"":20.72967529296875,""details"":[],""tool_label"":""Duck""},{""x"":568.8182983398438,""y"":510.0955810546875,""tool"":0,""frame"":0,""width"":15.71246337890625,""height"":13.6932373046875,""details"":[],""tool_label"":""Duck""},{""x"":485.87200927734375,""y"":492.677490234375,""tool"":0,""frame"":0,""width"":17.7335205078125,""height"":18.0965576171875,""details"":[],""tool_label"":""Duck""},{""x"":442.4560546875,""y"":487.4498291015625,""tool"":0,""frame"":0,""width"":20.3782958984375,""height"":19.6793212890625,""details"":[],""tool_label"":""Duck""},{""x"":390.58160400390625,""y"":492.36529541015625,""tool"":0,""frame"":0,""width"":18.36541748046875,""height"":20.12615966796875,""details"":[],""tool_label"":""Duck""},{""x"":387.3148193359375,""y"":441.1199951171875,""tool"":0,""frame"":0,""width"":21.37615966796875,""height"":19.947998046875,""details"":[],""tool_label"":""Duck""},{""x"":354.32452392578125,""y"":477.10882568359375,""tool"":0,""frame"":0,""width"":19.92279052734375,""height"":17.9603271484375,""details"":[],""tool_label"":""Duck""},{""x"":334.69842529296875,""y"":384.7557373046875,""tool"":0,""frame"":0,""width"":23.7818603515625,""height"":15.69097900390625,""details"":[],""tool_label"":""Duck""},{""x"":275.2963562011719,""y"":348.4920654296875,""tool"":0,""frame"":0,""width"":24.602569580078125,""height"":17.47357177734375,""details"":[],""tool_label"":""Duck""},{""x"":241.11587524414062,""y"":413.8687744140625,""tool"":0,""frame"":0,""width"":20.442718505859375,""height"":22.080322265625,""details"":[],""tool_label"":""Duck""},{""x"":117.55081176757812,""y"":385.45050048828125,""tool"":0,""frame"":0,""width"":25.43670654296875,""height"":22.8978271484375,""details"":[],""tool_label"":""Duck""},{""x"":19.047760009765625,""y"":501.59564208984375,""tool"":0,""frame"":0,""width"":19.600662231445312,""height"":19.35943603515625,""details"":[],""tool_label"":""Duck""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60594912"":{""retired"":{""id"":83321600,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T12:47:56.260Z"",""updated_at"":""2021-08-16T01:47:25.930Z"",""retired_at"":""2021-08-16T01:47:25.922Z"",""subject_id"":60594912,""retirement_reason"":""classification_count""},""Filename"":""FWS_MaxwellLake13_20171215_1_00486_01_05.png""}}",60594912
336918220,sfurtal,2263329,75b237880134b4247d9a,17287,Duck/Goose/Crane,39.71,2021-05-28 09:00:17 UTC,,,"{""source"":""api"",""session"":""36ce1389042e9e4189121903e88aa4e55b13e3e0d412746fe0d846f2f9f158e5"",""viewport"":{""width"":960,""height"":984},""started_at"":""2021-05-28T08:59:00.149Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T09:00:16.463Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":441,""clientHeight"":336,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:58:18.045Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""No (too many, some could be blending in, etc)""}]","{""60596099"":{""retired"":{""id"":83310451,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T00:35:16.825Z"",""updated_at"":""2021-10-24T03:24:57.887Z"",""retired_at"":""2021-10-24T03:24:57.880Z"",""subject_id"":60596099,""retirement_reason"":""classification_count""},""Filename"":""FWS_MaxwellLake13_20171215_2_01023_04_04.png""}}",60596099
336918234,AshwiniSingh,2142076,6ba89aec529b4f3d05be,17287,Duck/Goose/Crane,39.71,2021-05-28 09:00:24 UTC,,,"{""source"":""api"",""session"":""6ac31f851ce84f02dc65af081182ba99a316fc59b0debbed329d2e5b6c5f47d0"",""viewport"":{""width"":1440,""height"":789},""started_at"":""2021-05-28T09:00:08.844Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T09:00:24.046Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:57:41.080Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":253.25,""y"":266.46875,""tool"":1,""frame"":0,""width"":78.54296875,""height"":117.6640625,""details"":[],""tool_label"":""Goose""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60586575"":{""retired"":{""id"":83317519,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T08:25:01.644Z"",""updated_at"":""2021-10-25T20:13:24.450Z"",""retired_at"":""2021-10-25T20:13:24.434Z"",""subject_id"":60586575,""retirement_reason"":""classification_count""},""Filename"":""BDA_18a4_20181106_3_00803_03_04.png""}}",60586575
336918251,pascalgastaud,2313184,de881f480ef63d3f4239,17287,Duck/Goose/Crane,39.71,2021-05-28 09:00:31 UTC,,,"{""source"":""api"",""session"":""9941508fb148f17f27c1a6db4813131c498b16f3808453f27e5e183a3c9e5dad"",""viewport"":{""width"":877,""height"":733},""started_at"":""2021-05-28T08:59:28.258Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-05-28T09:00:31.801Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:59:20.120Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":65.625,""y"":105.609375,""tool"":0,""frame"":0,""width"":22.1875,""height"":32.62890625,""details"":[],""tool_label"":""Duck""},{""x"":116.03515625,""y"":148.8984375,""tool"":0,""frame"":0,""width"":27.59765625,""height"":28.09765625,""details"":[],""tool_label"":""Duck""},{""x"":147.96875,""y"":111.65234375,""tool"":0,""frame"":0,""width"":20.6796875,""height"":34.8515625,""details"":[],""tool_label"":""Duck""},{""x"":174.5,""y"":127.0703125,""tool"":0,""frame"":0,""width"":58.28515625,""height"":14.73828125,""details"":[],""tool_label"":""Duck""},{""x"":268.3515625,""y"":168.46875,""tool"":0,""frame"":0,""width"":39.1796875,""height"":17.18359375,""details"":[],""tool_label"":""Duck""},{""x"":254.359375,""y"":190.80078125,""tool"":0,""frame"":0,""width"":16.21875,""height"":43.56640625,""details"":[],""tool_label"":""Duck""},{""x"":100.94921875,""y"":372.25390625,""tool"":0,""frame"":0,""width"":47.28515625,""height"":26.9609375,""details"":[],""tool_label"":""Duck""},{""x"":173.10546875,""y"":400.30859375,""tool"":0,""frame"":0,""width"":9.87890625,""height"":38.8359375,""details"":[],""tool_label"":""Duck""},{""x"":47.45703125,""y"":253.46484375,""tool"":0,""frame"":0,""width"":17.74609375,""height"":28.11328125,""details"":[],""tool_label"":""Duck""},{""x"":326.8828125,""y"":369.33203125,""tool"":0,""frame"":0,""width"":25.20703125,""height"":26.21484375,""details"":[],""tool_label"":""Duck""},{""x"":315.67578125,""y"":440.7734375,""tool"":0,""frame"":0,""width"":30.8828125,""height"":14.6328125,""details"":[],""tool_label"":""Duck""},{""x"":433.63671875,""y"":245.51953125,""tool"":0,""frame"":0,""width"":16.46484375,""height"":43.70703125,""details"":[],""tool_label"":""Duck""},{""x"":493.87890625,""y"":200.0078125,""tool"":0,""frame"":0,""width"":29.515625,""height"":20.8515625,""details"":[],""tool_label"":""Duck""},{""x"":629.56640625,""y"":204.640625,""tool"":0,""frame"":0,""width"":34.6328125,""height"":17.51171875,""details"":[],""tool_label"":""Duck""},{""x"":631.25390625,""y"":309.1015625,""tool"":0,""frame"":0,""width"":10.6015625,""height"":37.62890625,""details"":[],""tool_label"":""Duck""},{""x"":550.21484375,""y"":485.0859375,""tool"":0,""frame"":0,""width"":24.44921875,""height"":31.35546875,""details"":[],""tool_label"":""Duck""},{""x"":467.8203125,""y"":478.109375,""tool"":0,""frame"":0,""width"":15.47265625,""height"":26.62109375,""details"":[],""tool_label"":""Duck""},{""x"":481.6015625,""y"":314.9375,""tool"":0,""frame"":0,""width"":30.2265625,""height"":38.1171875,""details"":[],""tool_label"":""Duck""},{""x"":558.14453125,""y"":334.38671875,""tool"":0,""frame"":0,""width"":25.0546875,""height"":34.51171875,""details"":[],""tool_label"":""Duck""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60185546"":{""retired"":{""id"":83320643,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T11:49:46.567Z"",""updated_at"":""2021-10-25T20:10:22.935Z"",""retired_at"":""2021-10-25T20:10:22.924Z"",""subject_id"":60185546,""retirement_reason"":""classification_count""},""Filename"":""BDA_12c_20181113_2_00829_05_04.png""}}",60185546
336918263,alok_agra,2141263,cd197c309adff11175b5,17287,Duck/Goose/Crane,39.71,2021-05-28 09:00:39 UTC,,,"{""source"":""api"",""session"":""5775763125ad40f9089716d217329ae9e666470301c7555e868a5506b0403843"",""viewport"":{""width"":1536,""height"":824},""started_at"":""2021-05-28T09:00:09.650Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T09:00:36.987Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:51:29.612Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":70.0166015625,""y"":9.7269287109375,""tool"":0,""frame"":0,""width"":64.347412109375,""height"":43.10833740234375,""details"":[],""tool_label"":""Duck""},{""x"":96.44143676757812,""y"":53.0225830078125,""tool"":0,""frame"":0,""width"":37.922576904296875,""height"":59.45623779296875,""details"":[],""tool_label"":""Duck""},{""x"":436.31378173828125,""y"":353.47686767578125,""tool"":1,""frame"":0,""width"":53.1837158203125,""height"":62.74420166015625,""details"":[],""tool_label"":""Goose""},{""x"":498.27423095703125,""y"":319.22442626953125,""tool"":1,""frame"":0,""width"":76.3818359375,""height"":56.79327392578125,""details"":[],""tool_label"":""Goose""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60189658"":{""retired"":{""id"":83305745,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-04-30T20:09:27.494Z"",""updated_at"":""2021-08-31T17:08:17.821Z"",""retired_at"":""2021-08-31T17:08:17.815Z"",""subject_id"":60189658,""retirement_reason"":""classification_count""},""Filename"":""BDA_18a4_20181106_2_00420_04_05.png""}}",60189658
336918267,AshwiniSingh,2142076,6ba89aec529b4f3d05be,17287,Duck/Goose/Crane,39.71,2021-05-28 09:00:40 UTC,,,"{""source"":""api"",""session"":""6ac31f851ce84f02dc65af081182ba99a316fc59b0debbed329d2e5b6c5f47d0"",""viewport"":{""width"":1440,""height"":789},""started_at"":""2021-05-28T09:00:24.077Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T09:00:40.076Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:57:41.080Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":537.26953125,""y"":370.27734375,""tool"":0,""frame"":0,""width"":120.828125,""height"":108.3046875,""details"":[],""tool_label"":""Duck""},{""x"":291.91796875,""y"":2.10546875,""tool"":0,""frame"":0,""width"":150.265625,""height"":34.45703125,""details"":[],""tool_label"":""Duck""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60585486"":{""retired"":{""id"":83322484,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T13:47:31.064Z"",""updated_at"":""2021-09-21T18:46:39.931Z"",""retired_at"":""2021-09-21T18:46:39.925Z"",""subject_id"":60585486,""retirement_reason"":""classification_count""},""Filename"":""BDA_18a4_20181106_3_00748_05_07.png""}}",60585486
336918306,AshwiniSingh,2142076,6ba89aec529b4f3d05be,17287,Duck/Goose/Crane,39.71,2021-05-28 09:00:56 UTC,,,"{""source"":""api"",""session"":""6ac31f851ce84f02dc65af081182ba99a316fc59b0debbed329d2e5b6c5f47d0"",""viewport"":{""width"":1440,""height"":789},""started_at"":""2021-05-28T09:00:40.108Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T09:00:56.781Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:57:41.080Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":37.109375,""y"":15.2421875,""tool"":1,""frame"":0,""width"":118.18359375,""height"":57.72265625,""details"":[],""tool_label"":""Goose""},{""x"":421.41796875,""y"":-6.17578125,""tool"":1,""frame"":0,""width"":90.91015625,""height"":72.54296875,""details"":[],""tool_label"":""Goose""},{""x"":61.84765625,""y"":395.96875,""tool"":1,""frame"":0,""width"":86.10546875,""height"":72.23046875,""details"":[],""tool_label"":""Goose""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60588909"":{""retired"":{""id"":83322145,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T13:24:43.036Z"",""updated_at"":""2021-09-24T20:27:02.466Z"",""retired_at"":""2021-09-24T20:27:02.458Z"",""subject_id"":60588909,""retirement_reason"":""classification_count""},""Filename"":""BDA_unknown_20181106_1_00082_07_01.png""}}",60588909
336918354,harishsubramanian,2316349,5ffebe3e59b50d9b0a33,17287,Duck/Goose/Crane,39.71,2021-05-28 09:01:20 UTC,,,"{""source"":""api"",""session"":""edff49c9e23339fa557982e27ec6997330b33c471d210c6b71d9c0f658cc5e7e"",""viewport"":{""width"":1792,""height"":906},""started_at"":""2021-05-28T08:59:55.636Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T09:01:19.568Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:55:19.709Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":249.91015625,""y"":112.53125,""tool"":0,""frame"":0,""width"":68.1484375,""height"":97.6015625,""details"":[],""tool_label"":""Duck""},{""x"":228.8984375,""y"":395.33984375,""tool"":0,""frame"":0,""width"":70.41015625,""height"":40.85546875,""details"":[],""tool_label"":""Duck""},{""x"":401.94921875,""y"":450.609375,""tool"":2,""frame"":0,""width"":108.8515625,""height"":65.41015625,""details"":[],""tool_label"":""Crane""},{""x"":521.48828125,""y"":0.48046875,""tool"":2,""frame"":0,""width"":90.03515625,""height"":35.35546875,""details"":[],""tool_label"":""Crane""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":null}]","{""60586701"":{""retired"":{""id"":83316672,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T07:29:16.945Z"",""updated_at"":""2021-08-23T19:46:11.953Z"",""retired_at"":""2021-08-23T19:46:11.946Z"",""subject_id"":60586701,""retirement_reason"":""classification_count""},""Filename"":""BDA_18a4_20181106_3_00807_01_08.png""}}",60586701
336918394,harishsubramanian,2316349,5ffebe3e59b50d9b0a33,17287,Duck/Goose/Crane,39.71,2021-05-28 09:01:38 UTC,,,"{""source"":""api"",""session"":""edff49c9e23339fa557982e27ec6997330b33c471d210c6b71d9c0f658cc5e7e"",""viewport"":{""width"":1792,""height"":906},""started_at"":""2021-05-28T09:01:19.588Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T09:01:38.493Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":684,""clientHeight"":521,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:55:19.709Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":278.00390625,""y"":441.8828125,""tool"":0,""frame"":0,""width"":82.45703125,""height"":49.6796875,""details"":[],""tool_label"":""Duck""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":null}]","{""60584474"":{""retired"":{""id"":83307253,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-04-30T21:16:55.878Z"",""updated_at"":""2021-08-13T11:18:25.960Z"",""retired_at"":""2021-08-13T11:18:25.952Z"",""subject_id"":60584474,""retirement_reason"":""classification_count""},""Filename"":""BDA_18a4_20181106_3_00727_04_05.png""}}",60584474
336918417,sfurtal,2263329,75b237880134b4247d9a,17287,Duck/Goose/Crane,39.71,2021-05-28 09:01:49 UTC,,,"{""source"":""api"",""session"":""36ce1389042e9e4189121903e88aa4e55b13e3e0d412746fe0d846f2f9f158e5"",""viewport"":{""width"":960,""height"":984},""started_at"":""2021-05-28T09:00:16.487Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"",""utc_offset"":""-19800"",""finished_at"":""2021-05-28T09:01:48.626Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":441,""clientHeight"":336,""naturalWidth"":684,""naturalHeight"":521}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-05-28T08:58:18.045Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""41322""}","[{""task"":""T1"",""task_label"":""Draw a rectangle around each individual bird that you see. Make sure every bird in the image has a rectangle before clicking \""Done\"""",""value"":[{""x"":42.766090393066406,""y"":345.7340087890625,""tool"":0,""frame"":0,""width"":140.0685043334961,""height"":72.67745971679688,""details"":[],""tool_label"":""Duck""},{""x"":25.824369430541992,""y"":2.054382562637329,""tool"":0,""frame"":0,""width"":59.38073921203613,""height"":51.40867209434509,""details"":[],""tool_label"":""Duck""}]},{""task"":""T2"",""task_label"":""Do you think you have labeled all the birds in the image?"",""value"":""Yes""}]","{""60584420"":{""retired"":{""id"":83324701,""workflow_id"":17287,""classifications_count"":10,""created_at"":""2021-05-01T16:16:21.885Z"",""updated_at"":""2021-10-05T14:25:22.238Z"",""retired_at"":""2021-10-05T14:25:22.229Z"",""subject_id"":60584420,""retirement_reason"":""classification_count""},""Filename"":""BDA_18a4_20181106_3_00726_04_04.png""}}",60584420
